Aylesford Lake	Nova Scotia	Canada	44.9443788	-64.6624712	49	806
Barkhouse Settlement	Nova Scotia	Canada	44.9453248	-62.378132	44	807
Ardoise	Nova Scotia	Canada	44.9465	-63.9265	549	808
Ellershouse	Nova Scotia	Canada	44.9469	-64.0036	682	809
Port Lorne	Nova Scotia	Canada	44.9485	-65.2651	203	810
Harmony	Nova Scotia	Canada	44.95051531	-64.86580874	297	811
Upper Clarence	Nova Scotia	Canada	44.95123994	-65.1626526	18	812
Meadowvale	Nova Scotia	Canada	44.951364	-64.984711	139	813
Martock	Nova Scotia	Canada	44.9516	-64.1609	584	814
Bonaventure Subdivision	Nova Scotia	Canada	44.953918	-64.977806	38	815
Parsons Trailer Park	Nova Scotia	Canada	44.953918	-64.977806	119	816
Jeffersons Subdivision	Nova Scotia	Canada	44.953918	-64.977806	558	817
Outram	Nova Scotia	Canada	44.9543	-65.2128	36	818
Wilmot	Nova Scotia	Canada	44.9569	-65.0071	706	819
East Tremont	Nova Scotia	Canada	44.957132	-64.908815	60	820
Wyses Corner	Nova Scotia	Canada	44.9575	-63.3036	60	821
Montavista	Nova Scotia	Canada	44.958538	-63.589689	32	822
Upper Falmouth	Nova Scotia	Canada	44.9591	-64.2075	910	823
East Greenwood	Nova Scotia	Canada	44.95946685	-64.96014778	210	824
Hillsvale	Nova Scotia	Canada	44.9599	-63.8793	227	825
A And D Trailer Park	Nova Scotia	Canada	44.96115799	-65.0064671	82	826
Spa Springs	Nova Scotia	Canada	44.9613	-65.0698	122	827
South Farmington	Nova Scotia	Canada	44.961593	-64.997959	488	828
St. Croix	Nova Scotia	Canada	44.96242413	-64.03211867	447	829
Newport Station	Nova Scotia	Canada	44.9631	-64.0569	505	830
Ecum Secum West	Nova Scotia	Canada	44.9638456	-62.166035	119	831
Newport Corner	Nova Scotia	Canada	44.9653	-63.9772	516	832
South Greenwood	Nova Scotia	Canada	44.966667	-64.9	131	833
Ecum Secum Bridge	Nova Scotia	Canada	44.9666948	-62.16651252	9	834
Moser River	Nova Scotia	Canada	44.9675	-62.2608	376	835
Elmsdale	Nova Scotia	Canada	44.9675241	-63.5045007	413	836
Necum Teuch	Nova Scotia	Canada	44.9680176	-62.2119563	63	837
Mount Hanley	Nova Scotia	Canada	44.9683	-65.1747	85	838
Three Mile Plains	Nova Scotia	Canada	44.96927	-64.106021	1530	839
Elmsdale	Nova Scotia	Canada	44.9711	-63.5067	1372	840
Antrim	Nova Scotia	Canada	44.9714	-63.3825	251	841
East Brooklyn	Nova Scotia	Canada	44.971778	-65.073162	32	842
Gypsum Mines	Nova Scotia	Canada	44.971795	-64.04828	104	843
Greenwood	Nova Scotia	Canada	44.97200412	-64.93462145	5430	844
Marinette	Nova Scotia	Canada	44.9728	-62.6539	28	845
Marie Joseph	Nova Scotia	Canada	44.9730507	-62.083593	62	846
Murchyville	Nova Scotia	Canada	44.97347093	-63.10836603	69	847
Malay Falls	Nova Scotia	Canada	44.9749	-62.4832	97	848
Pace Settlement	Nova Scotia	Canada	44.9757	-62.2419	34	849
Garlands Crossing	Nova Scotia	Canada	44.975966	-64.110868	273	850
Lake Egmont	Nova Scotia	Canada	44.9761	-63.3097	111	851
Ecum Secum	Nova Scotia	Canada	44.9774779	-62.168982	129	852
Currys Corner	Nova Scotia	Canada	44.978295	-64.125778	448	853
Moose River Gold Mines	Nova Scotia	Canada	44.9794737	-62.9379428	25	854
Nicholsville	Nova Scotia	Canada	44.9797	-64.806	81	855
Elderbank	Nova Scotia	Canada	44.9803	-63.2169	272	856
Tuppers Trailer Court	Nova Scotia	Canada	44.98089013	-65.013738	26	857
Sweets Corner	Nova Scotia	Canada	44.9823	-64.0474	82	858
Melvern Square	Nova Scotia	Canada	44.983333	-64.983333	648	859
Ellershouse	Nova Scotia	Canada	44.98349335	-63.99732338	109	860
Morristown	Nova Scotia	Canada	44.984198	-64.765770	278	861
Grono Road	Nova Scotia	Canada	44.985825	-63.43472	208	862
Lantz	Nova Scotia	Canada	44.9868241	-63.4813851	1703	863
Hidden Valley	Nova Scotia	Canada	44.987777	-64.978184	180	864
Windsor	Nova Scotia	Canada	44.9902861	-64.1310364	3425	865
Shady Rest Subdivision	Nova Scotia	Canada	44.99076696	-64.98168622	114	866
Dutch Settlement	Nova Scotia	Canada	44.9908	-63.4417	320	867
Kingston	Nova Scotia	Canada	44.9916902	-64.9394056	65	868
Wentworth Creek	Nova Scotia	Canada	44.992815	-64.099903	230	869
South Rawdon	Nova Scotia	Canada	44.9936	-63.8614	326	870
Fleet Settlement	Nova Scotia	Canada	44.994859	-62.172088	17	871
Victoria Vale	Nova Scotia	Canada	44.9951	-65.0708	180	872
Millville	Nova Scotia	Canada	44.995844	-64.816990	174	873
Belnan	Nova Scotia	Canada	44.99616846	-63.52371951	508	874
West Liscomb	Nova Scotia	Canada	44.996922	-62.099652	19	875
Falmouth	Nova Scotia	Canada	44.9969853	-64.1580916	1553	876
Moshers Corner	Nova Scotia	Canada	44.999114	-65.115356	127	877
Factorydale	Nova Scotia	Canada	44.9992	-64.7852	67	878
Prince Albert	Nova Scotia	Canada	45	-65.05	53	879
Rockland	Nova Scotia	Canada	45.00069693	-64.69798303	198	880
Lochaber Mines	Nova Scotia	Canada	45.0031	-62.4701	44	881
Mantua	Nova Scotia	Canada	45.003166	-64.045489	90	882
Port George	Nova Scotia	Canada	45.0037	-65.1582	104	883
Carrolls Corner	Nova Scotia	Canada	45.006	-63.3814	292	884
South-East-Aylesford	Nova Scotia	Canada	45.006579	-64.782140	73	885
Brooklyn	Nova Scotia	Canada	45.00704749	-64.00999835	721	886
MacKay Section	Nova Scotia	Canada	45.009172	-63.959079	258	887
Poplar Grove-Miller Creek	Nova Scotia	Canada	45.0101749	-64.065923	254	888
Black River	Nova Scotia	Canada	45.0107	-64.4166	60	889
Liscomb Mills	Nova Scotia	Canada	45.012355	-62.094537	36	890
McGrath Subdivision	Nova Scotia	Canada	45.013	-63.7049	79	891
Ashdale	Nova Scotia	Canada	45.01319032	-63.92493974	79	892
North Kingston	Nova Scotia	Canada	45.0149	-64.9565	349	893
Davison Street	Nova Scotia	Canada	45.016667	-64.350000	33	894
Forest Glade	Nova Scotia	Canada	45.016667	-65.033333	64	895
Windermere	Nova Scotia	Canada	45.016667	-64.75	130	896
South Waterville	Nova Scotia	Canada	45.016667	-64.666667	357	897
Auburn	Nova Scotia	Canada	45.017355	-64.863031	978	898
Green Acres Subdivision	Nova Scotia	Canada	45.017642	-64.913459	124	899
Union Corner	Nova Scotia	Canada	45.018633	-64.0203411	194	900
South Alton	Nova Scotia	Canada	45.0211	-64.5378	494	901
Spanish Ship Bay	Nova Scotia	Canada	45.021474	-62.030879	72	902
Beattie's Trailer Court	Nova Scotia	Canada	45.02183481	-64.74230488	69	903
New Chester	Nova Scotia	Canada	45.0227	-62.2116	45	904
Avondale	Nova Scotia	Canada	45.022974	-64.123734	142	905
Lower Nine Mile River	Nova Scotia	Canada	45.0232	-63.5568	397	906
Liscomb	Nova Scotia	Canada	45.0236	-62.0056	74	907
Cooks Brook	Nova Scotia	Canada	45.0263935	-63.2947474	286	908
Brookvale	Nova Scotia	Canada	45.0278131	-63.1078599	66	909
Aylesford	Nova Scotia	Canada	45.028156	-64.836432	834	910
Canaan	Nova Scotia	Canada	45.02884584	-64.48093152	746	911
Aylesford East	Nova Scotia	Canada	45.0292	-64.81	159	912
Bishopville	Nova Scotia	Canada	45.0305	-64.244	257	913
Berwick West	Nova Scotia	Canada	45.03185091	-64.74696679	262	914
Woodville	Nova Scotia	Canada	45.03331871	-63.93257761	148	915
Little Liscomb	Nova Scotia	Canada	45.033333	-61.966667	41	916
Prospect	Nova Scotia	Canada	45.03396955	-64.615228	392	917
Beaver Dam	Nova Scotia	Canada	45.0345	-62.7103	25	918
South Berwick	Nova Scotia	Canada	45.03452	-64.7155329	581	919
Milford	Nova Scotia	Canada	45.0360398	-63.422362	477	920
Hardwood Lands	Nova Scotia	Canada	45.0374	-63.5134	623	921
Greenfield	Nova Scotia	Canada	45.04125201	-64.33529747	130	922
Nine Mile River	Nova Scotia	Canada	45.0414	-63.5769	406	923
Higginsville	Nova Scotia	Canada	45.0428	-63.0832	95	924
Middle Musquodoboit	Nova Scotia	Canada	45.0431	-63.1517	954	925
Upper Burlington	Nova Scotia	Canada	45.0447	-64.0421	262	926
Lindsay Lake	Nova Scotia	Canada	45.04494246	-63.01159645	8	927
Berwick	Nova Scotia	Canada	45.0455356	-64.7361374	2455	928
Centre Rawdon	Nova Scotia	Canada	45.0469	-63.8408	353	929
Chaswood	Nova Scotia	Canada	45.0475	-63.2106	206	930
Margaretsville	Nova Scotia	Canada	45.0481	-65.0644	194	931
Milford Station	Nova Scotia	Canada	45.0494	-63.4378	625	932
Robinson Corner	Nova Scotia	Canada	45.05	-64.283333	18	933
Gaspereau Mountain	Nova Scotia	Canada	45.05	-64.333333	41	934
Weltons Corner	Nova Scotia	Canada	45.05	-64.8833329	199	935
Highbury	Nova Scotia	Canada	45.05	-64.483333	232	936
Mount Denson	Nova Scotia	Canada	45.05	-64.166667	549	937
Waterville	Nova Scotia	Canada	45.05020708	-64.67306686	703	938
North Alton	Nova Scotia	Canada	45.050769	-64.523195	509	939
Gays River	Nova Scotia	Canada	45.0515638	-63.3412793	305	940
Dempsey Corner	Nova Scotia	Canada	45.0521	-64.8499	66	941
White Rock	Nova Scotia	Canada	45.0522	-64.411	375	942
Rawdon Gold Mines	Nova Scotia	Canada	45.0533	-63.7619	280	943
East Margaretsville	Nova Scotia	Canada	45.053337	-65.019665	182	944
Scotch Village	Nova Scotia	Canada	45.0553	-63.9975	430	945
Hayes Subdivision	Nova Scotia	Canada	45.055404	-64.589907	1044	946
Caribou Mines Road	Nova Scotia	Canada	45.0573277	-62.9419257	97	947
Cambridge Station	Nova Scotia	Canada	45.05783103	-64.6322916	703	948
Weston	Nova Scotia	Canada	45.0581	-64.7917	191	949
Coldbrook	Nova Scotia	Canada	45.0584631	-64.592474	1206	950
Greenfield	Nova Scotia	Canada	45.0615	-63.8841	76	951
Coldstream	Nova Scotia	Canada	45.0638	-63.3211	137	952
Hantsport	Nova Scotia	Canada	45.06406345	-64.18170954	1542	953
Gaspereau	Nova Scotia	Canada	45.066	-64.3525	461	954
Melanson Mountain	Nova Scotia	Canada	45.066667	-64.316667	55	955
Aylesford Mountain	Nova Scotia	Canada	45.066667	-64.850000	100	956
Sonora	Nova Scotia	Canada	45.066667	-61.9	114	957
Wolfville Ridge	Nova Scotia	Canada	45.066667	-64.383333	298	958
Berwick North	Nova Scotia	Canada	45.06712069	-64.73140186	140	959
Upper Rawdon	Nova Scotia	Canada	45.0675	-63.7117	398	960
Centre Burlington	Nova Scotia	Canada	45.0677	-64.102	277	961
Donnellys Brook	Nova Scotia	Canada	45.068522	-64.909592	19	962
Newcomb Corner	Nova Scotia	Canada	45.0686268	-63.042455	77	963
Glenmore	Nova Scotia	Canada	45.0709	-63.1498	54	964
Hants Border	Nova Scotia	Canada	45.0713397	-64.1936423	408	965
New Minas	Nova Scotia	Canada	45.0723417	-64.4457453	998	966
Mosherville	Nova Scotia	Canada	45.0725	-63.9503	130	967
Pinewood Estates-Royal Oakes	Nova Scotia	Canada	45.072614	-64.578699	256	968
Somerset	Nova Scotia	Canada	45.074045	-64.749454	391	969
Melanson	Nova Scotia	Canada	45.0749	-64.3157	162	970
Wine Harbour	Nova Scotia	Canada	45.0761	-61.8387	11	971
Kentville	Nova Scotia	Canada	45.0771182	-64.4942826	6630	972
Upper Nine Mile River	Nova Scotia	Canada	45.0781	-63.6259	305	973
St. Marys River	Nova Scotia	Canada	45.0814	-61.9331	25	974
Lily Lake	Nova Scotia	Canada	45.0821676	-64.0880513	37	975
Wallbrook	Nova Scotia	Canada	45.082209	-64.299857	152	976
Lower Burlington	Nova Scotia	Canada	45.083333	-64.133333	201	977
Lockhartville	Nova Scotia	Canada	45.083333	-64.216667	447	978
Brooklyn Street	Nova Scotia	Canada	45.0835	-64.6479	170	979
Greenwich	Nova Scotia	Canada	45.083799	-64.399931	463	980
West Brooklyn	Nova Scotia	Canada	45.0838	-64.2319	215	981
Elmsvale	Nova Scotia	Canada	45.0861	-63.069	225	982
Viewmount	Nova Scotia	Canada	45.086347	-64.802373	52	983
Welsford	Nova Scotia	Canada	45.0870729	-64.756930	169	984
Twin Oakes Subdivision	Nova Scotia	Canada	45.087494	-64.61667	281	985
Shubenacadie	Nova Scotia	Canada	45.0879644	-63.4019999	411	986
Brooklyn Corner	Nova Scotia	Canada	45.08898547	-64.57603919	66	987
Stanley	Nova Scotia	Canada	45.0892222	-63.92343194	144	988
Cogmagun	Nova Scotia	Canada	45.0901758	-64.0782038	129	989
Shubenacadie East	Nova Scotia	Canada	45.0916286	-63.3811113	71	990
Wolfville	Nova Scotia	Canada	45.0917657	-64.3597572	5057	991
Wittenburg	Nova Scotia	Canada	45.0932	-63.2318	197	992
West Gore	Nova Scotia	Canada	45.0934	-63.7789	286	993
Indian Brook	Nova Scotia	Canada	45.09562768	-63.48929913	2332	994
Woodville	Nova Scotia	Canada	45.097778	-64.651667	500	995
Port Williams	Nova Scotia	Canada	45.0979976	-64.4100234	1110	996
Avonport	Nova Scotia	Canada	45.0983	-64.2533	466	997
Summerville	Nova Scotia	Canada	45.098345	-64.164306	332	998
Clarksville	Nova Scotia	Canada	45.0989	-63.8292	74	999
Garland	Nova Scotia	Canada	45.0997	-64.7651	130	1000
Lower Wolfville	Nova Scotia	Canada	45.1	-64.333333	156	1001
Chipmans Corner	Nova Scotia	Canada	45.1	-64.483333	169	1002
Riverside	Nova Scotia	Canada	45.10045535	-64.11553271	79	1003
Grafton	Nova Scotia	Canada	45.1021	-64.6972	218	1004
Bickerton West	Nova Scotia	Canada	45.1029259	-61.731678	65	1005
Morden	Nova Scotia	Canada	45.103	-64.9456	190	1006
Keddys Corner	Nova Scotia	Canada	45.103204	-64.516181	102	1007
Mill Village	Nova Scotia	Canada	45.10327083	-63.4566315	227	1008
Fishermans Harbour	Nova Scotia	Canada	45.1058933	-61.6909492	44	1009
Hortonville	Nova Scotia	Canada	45.1082	-64.2911	184	1010
West St. Andrews	Nova Scotia	Canada	45.1084328	-63.3081655	133	1011
Port Hilford	Nova Scotia	Canada	45.1086	-61.8419	43	1012
Grand Pré	Nova Scotia	Canada	45.1089	-64.3092	324	1013
Lakeville	Nova Scotia	Canada	45.109586	-64.607909	574	1014
Steam Mill Village	Nova Scotia	Canada	45.110151	-64.514566	435	1015
Harpellville	Nova Scotia	Canada	45.1116	-61.7753	29	1016
Burlington	Nova Scotia	Canada	45.113	-64.819	168	1017
Port Bickerton	Nova Scotia	Canada	45.1131	-61.7236	200	1018
Greenwood	Nova Scotia	Canada	45.11411524	-63.00414607	142	1019
Canard Acres Subdivision	Nova Scotia	Canada	45.114875	-64.380982	63	1020
East Gore	Nova Scotia	Canada	45.116279	-63.683294	149	1021
West Indian Road	Nova Scotia	Canada	45.116667	-63.583333	121	1022
Upper Dyke Village	Nova Scotia	Canada	45.116667	-64.5	183	1023
Upper Canard	Nova Scotia	Canada	45.116667	-64.466667	226	1024
Macphees Corner	Nova Scotia	Canada	45.1167	-63.5405	33	1025
Kempt Shore	Nova Scotia	Canada	45.118013	-64.193376	200	1026
Goldenville	Nova Scotia	Canada	45.118606	-62.01225	16	1027
Sheet Harbour Road	Nova Scotia	Canada	45.1188	-62.8964	24	1028
Gore	Nova Scotia	Canada	45.1197	-63.7159	146	1029
Ogilvie	Nova Scotia	Canada	45.1208	-64.8458	23	1030
Billtown	Nova Scotia	Canada	45.1224	-64.574	122	1031
Mill Lake	Nova Scotia	Canada	45.126	-62.9111	39	1032
Pine Crest Subdivision	Nova Scotia	Canada	45.1312	-64.521526	313	1033
Riverside Corner	Nova Scotia	Canada	45.1327	-63.7875	85	1034
Canard	Nova Scotia	Canada	45.132729	-64.435731	33	1035
Victoria Harbour	Nova Scotia	Canada	45.133112	-64.4357634	118	1036
North Grand Pre	Nova Scotia	Canada	45.133631	-64.314480	85	1037
Centreville	Nova Scotia	Canada	45.13392651	-64.52649949	1159	1038
Barr Settlement	Nova Scotia	Canada	45.135	-63.632	109	1039
Indian Harbour Lake	Nova Scotia	Canada	45.135716	-61.887675	87	1040
Lanesville	Nova Scotia	Canada	45.1364195	-63.2398527	34	1041
Upper Musquodoboit	Nova Scotia	Canada	45.13642283	-62.94428641	574	1042
Lower Canard	Nova Scotia	Canada	45.138529	-64.388945	123	1043
Stewiacke	Nova Scotia	Canada	45.1387487	-63.3496725	1557	1044
Gibson Woods	Nova Scotia	Canada	45.139167	-64.501944	54	1045
North Salem	Nova Scotia	Canada	45.139529	-63.467225	100	1046
Sherbrooke	Nova Scotia	Canada	45.1406	-61.9839	282	1047
Love Place Corner	Nova Scotia	Canada	45.14320715	-64.66442151	45	1048
Jordanville	Nova Scotia	Canada	45.146	-61.9084	43	1049
Northville	Nova Scotia	Canada	45.1469	-64.5639	175	1050
Hillaton	Nova Scotia	Canada	45.1472	-64.4395	141	1051
Ross Corner	Nova Scotia	Canada	45.1478	-64.65	25	1052
Drum Head	Nova Scotia	Canada	45.1499816	-61.6023673	33	1053
Habitant	Nova Scotia	Canada	45.15	-64.4	77	1054
West Black Rock Road	Nova Scotia	Canada	45.1504184	-64.72920997	13	1055
Sheffield Mills	Nova Scotia	Canada	45.151	-64.4765	414	1056
Ryans Creek	Nova Scotia	Canada	45.15106958	-63.41096718	84	1057
Harbourville	Nova Scotia	Canada	45.1511	-64.8106	174	1058
Atlanta	Nova Scotia	Canada	45.151383	-64.504094	21	1059
Seal Harbour	Nova Scotia	Canada	45.1517	-61.5839	21	1060
Mosher Road	Nova Scotia	Canada	45.15389583	-63.41178578	36	1061
Stewiacke East	Nova Scotia	Canada	45.1541169	-63.270215	290	1062
Cheverie	Nova Scotia	Canada	45.1569	-64.175	232	1063
Fort Ellis	Nova Scotia	Canada	45.1598032	-63.3527962	144	1064
Canning	Nova Scotia	Canada	45.1604308	-64.4282179	716	1065
Kingsport	Nova Scotia	Canada	45.1606	-64.3617	291	1066
MacKay Siding	Nova Scotia	Canada	45.1633782	-63.297035	23	1067
Pereaux	Nova Scotia	Canada	45.165163	-64.39908	393	1068
Admiral Rock	Nova Scotia	Canada	45.1658	-63.3986	91	1069
West Halls Harbour Road	Nova Scotia	Canada	45.1666669	-64.6	68	1070
New Harbour	Nova Scotia	Canada	45.1666669	-61.466667	101	1071
Coddles Harbour	Nova Scotia	Canada	45.1679	-61.5385	17	1072
South Branch	Nova Scotia	Canada	45.1698	-63.0856	129	1073
Canada Creek	Nova Scotia	Canada	45.1703	-64.7457	16	1074
Black Rock	Nova Scotia	Canada	45.17036174	-64.75427946	366	1075
Bramber	Nova Scotia	Canada	45.1714	-64.1533	364	1076
Rabbit Square	Nova Scotia	Canada	45.1732844	-64.4363889	47	1077
Huntington Point	Nova Scotia	Canada	45.1743578	-64.625759	16	1078
Chipman Brook	Nova Scotia	Canada	45.176454	-64.688164	43	1079
Kennetcook	Nova Scotia	Canada	45.178	-63.722	459	1080
Woodside	Nova Scotia	Canada	45.17934588	-64.44682685	138	1081
Cloverdale	Nova Scotia	Canada	45.1797126	-63.2122439	38	1082
Medford	Nova Scotia	Canada	45.1809	-64.3612	129	1083
Isaac's Harbour	Nova Scotia	Canada	45.1823	-61.6626	45	1084
Goldboro	Nova Scotia	Canada	45.1826	-61.6455	37	1085
Stewart Hill	Nova Scotia	Canada	45.1829427	-62.9650459	33	1086
East Halls Harbour Road	Nova Scotia	Canada	45.183333	-64.583333	168	1087
Rines Creek	Nova Scotia	Canada	45.1839683	-63.7845019	137	1088
Stillwater	Nova Scotia	Canada	45.18490214	-61.98274614	56	1089
Chaplin	Nova Scotia	Canada	45.1852515	-62.8148963	136	1090
Alton	Nova Scotia	Canada	45.1854576	-63.2949035	213	1091
West Glenmont	Nova Scotia	Canada	45.186363	-64.534573	16	1092
Glenmont	Nova Scotia	Canada	45.1865	-64.5019	175	1093
Riverside	Nova Scotia	Canada	45.19093697	-63.37408875	104	1094
Dean	Nova Scotia	Canada	45.195	-62.8883	155	1095
Torbay	Nova Scotia	Canada	45.198824	-61.366406	34	1096
The Lookoff	Nova Scotia	Canada	45.1989	-64.4186	44	1097
Arlington	Nova Scotia	Canada	45.199	-64.4247	254	1098
Georgefield	Nova Scotia	Canada	45.2	-63.55	85	1099
Delhaven	Nova Scotia	Canada	45.2	-64.3833329	108	1100
Hall's Harbour	Nova Scotia	Canada	45.2008	-64.6189	83	1101
Upper Kennetcook	Nova Scotia	Canada	45.201966	-63.652513	269	1102
Cambridge	Nova Scotia	Canada	45.202	-64.1068	210	1103
Isaac's Harbour North	Nova Scotia	Canada	45.2034	-61.673	17	1104
Long Beach	Nova Scotia	Canada	45.20380636	-64.534717	58	1105
Noel Road	Nova Scotia	Canada	45.20488633	-63.73536901	128	1106
Forest Glen	Nova Scotia	Canada	45.20521293	-63.23199464	18	1107
Waternish	Nova Scotia	Canada	45.2063947	-62.0288817	18	1108
Newton Mills	Nova Scotia	Canada	45.209954	-62.9151337	53	1109
Birch Hill	Nova Scotia	Canada	45.21183739	-63.17924369	55	1110
Brentwood	Nova Scotia	Canada	45.212	-63.2806	274	1111
Shortts Lake	Nova Scotia	Canada	45.2144105	-63.3300793	156	1112
Urbania	Nova Scotia	Canada	45.218402	-63.42798	126	1113
Blomidon	Nova Scotia	Canada	45.218645	-64.371663	153	1114
White Settlement	Nova Scotia	Canada	45.2196179	-63.711240	154	1115
Upper Stewiacke	Nova Scotia	Canada	45.2198	-62.9888	135	1116
Stormont	Nova Scotia	Canada	45.2216	-61.7355	35	1117
Larry's River	Nova Scotia	Canada	45.2217	-61.3828	80	1118
Lower Whitehead	Nova Scotia	Canada	45.22193	-61.180367	27	1119
Pembroke	Nova Scotia	Canada	45.2223	-64.061	87	1120
Five Mile River	Nova Scotia	Canada	45.2253	-63.6053	90	1121
New Dublin	Nova Scotia	Canada	45.227327	-63.442811	28	1122
Middle Stewiacke	Nova Scotia	Canada	45.2274673	-63.1327762	355	1123
Baxters Harbour	Nova Scotia	Canada	45.2292	-64.5181	147	1124
Walton	Nova Scotia	Canada	45.2297	-64.0064	281	1125
Eastville	Nova Scotia	Canada	45.2308	-62.9252	32	1126
North Noel Road	Nova Scotia	Canada	45.2321	-63.7466	294	1127
Scots Bay Road	Nova Scotia	Canada	45.233333	-64.4	127	1128
Whitehead	Nova Scotia	Canada	45.2342	-61.1853	35	1129
Latties Brook	Nova Scotia	Canada	45.2369	-63.5708	28	1130
Stewiacke Cross Roads	Nova Scotia	Canada	45.2386083	-62.938482	64	1131
Gormanville	Nova Scotia	Canada	45.24358364	-63.6717031	22	1132
Country Harbour Mines	Nova Scotia	Canada	45.2489	-61.8035	85	1133
Port Felix	Nova Scotia	Canada	45.2493	-61.2182	65	1134
Charlos Cove	Nova Scotia	Canada	45.25	-61.3322	51	1135
Green Oaks	Nova Scotia	Canada	45.2504	-63.4353	44	1136
Northfield	Nova Scotia	Canada	45.25066161	-63.68177159	344	1137
Pleasant Valley	Nova Scotia	Canada	45.25249335	-63.3191557	123	1138
Pleasant Valley	Nova Scotia	Canada	45.2530004	-63.3234665	131	1139
South Maitland	Nova Scotia	Canada	45.2536	-63.4747	205	1140
Brookfield	Nova Scotia	Canada	45.2537508	-63.2795521	439	1141
Gormanville	Nova Scotia	Canada	45.257425	-63.753248	169	1142
Smithfield	Nova Scotia	Canada	45.2587	-62.1402	16	1143
Maple Grove	Nova Scotia	Canada	45.2599	-63.5411	57	1144
Glenelg	Nova Scotia	Canada	45.261	-62.0786	71	1145
Melrose	Nova Scotia	Canada	45.2619	-62.0414	17	1146
East Walton	Nova Scotia	Canada	45.26308	-63.862176	184	1147
Otter Brook	Nova Scotia	Canada	45.2643598	-63.0296053	115	1148
Upper Smithfield	Nova Scotia	Canada	45.266667	-62.183333	9	1149
Tennycape	Nova Scotia	Canada	45.266671	-63.88487	183	1150
Halfway Brook	Nova Scotia	Canada	45.2717873	-63.078671	50	1151
Lower Caledonia	Nova Scotia	Canada	45.2751	-62.2741	8	1152
Cross Roads Country Harbour	Nova Scotia	Canada	45.2777	-61.8844	92	1153
Caledonia	Nova Scotia	Canada	45.27827416	-62.38198704	47	1154
Lundy	Nova Scotia	Canada	45.2788	-61.509	18	1155
Glenbervie	Nova Scotia	Canada	45.279465	-63.02082	66	1156
Moose Brook	Nova Scotia	Canada	45.281289	-63.833471	107	1157
Upper Whitehead	Nova Scotia	Canada	45.282736	-61.169517	24	1158
Minasville	Nova Scotia	Canada	45.2831	-63.8149	112	1159
Graham Hill	Nova Scotia	Canada	45.283333	-62.983333	23	1160
Lake Road	Nova Scotia	Canada	45.283333	-63.733333	177	1161
Princeport	Nova Scotia	Canada	45.285191	-63.4519699	89	1162
Dover	Nova Scotia	Canada	45.2864	-61.0459	203	1163
Trafalgar	Nova Scotia	Canada	45.28729969	-62.66311648	2	1164
Noel	Nova Scotia	Canada	45.29584715	-63.74742954	227	1165
Aspen	Nova Scotia	Canada	45.2972	-62.0531	87	1166
Princeport Road	Nova Scotia	Canada	45.2987139	-63.438175	26	1167
East Noel	Nova Scotia	Canada	45.29986	-63.699933	186	1168
Scots Bay	Nova Scotia	Canada	45.3006	-64.395	191	1169
Forest Hill	Nova Scotia	Canada	45.308159	-61.759242	254	1170
Hilden	Nova Scotia	Canada	45.31047	-63.286054	1694	1171
Country Harbour Lake	Nova Scotia	Canada	45.3105	-61.9197	50	1172
Stirling Brook	Nova Scotia	Canada	45.311	-63.559373	21	1173
Beaver Brook	Nova Scotia	Canada	45.3117	-63.4188	118	1174
Burntcoat	Nova Scotia	Canada	45.31189	-63.789766	68	1175
Noel Shore	Nova Scotia	Canada	45.3133	-63.6483	117	1176
Lower Selma	Nova Scotia	Canada	45.314468	-63.598958	91	1177
Camden	Nova Scotia	Canada	45.3164	-63.1961	66	1178
Upper Burnside	Nova Scotia	Canada	45.316667	-62.983333	18	1179
Selma	Nova Scotia	Canada	45.3182	-63.5416	181	1180
Maitland	Nova Scotia	Canada	45.31857823	-63.49558897	308	1181
Burnside	Nova Scotia	Canada	45.32267415	-62.9602913	9	1182
Hazel Hill	Nova Scotia	Canada	45.3244	-61.0308	89	1183
Millbrook	Nova Scotia	Canada	45.3308801	-63.3075914	123	1184
East Advocate	Nova Scotia	Canada	45.3320648	-64.7672835	130	1185
Clifton	Nova Scotia	Canada	45.3328	-63.4483	62	1186
Advocate Harbour	Nova Scotia	Canada	45.3333	-64.7833	220	1187
Denver	Nova Scotia	Canada	45.333333	-62.1	28	1188
Durell Island	Nova Scotia	Canada	45.3339	-60.9953	5	1189
Harmony	Nova Scotia	Canada	45.33594648	-63.17210748	194	1190
Canso	Nova Scotia	Canada	45.3362846	-60.9944422	707	1191
Two Mile Lake (Lochiel)	Nova Scotia	Canada	45.33782335	-62.05176397	58	1192
Tittle Road	Nova Scotia	Canada	45.338366	-61.015287	40	1193
Queensport	Nova Scotia	Canada	45.3386	-61.2661	40	1194
Old Barns	Nova Scotia	Canada	45.3456	-63.3975	128	1195
Ogden	Nova Scotia	Canada	45.346	-61.6319	10	1196
Half Island Cove	Nova Scotia	Canada	45.346054	-61.200035	49	1197
Fox Island-Fox Island Main	Nova Scotia	Canada	45.34670247	-61.09260432	30	1198
Lower Harmony	Nova Scotia	Canada	45.34726	-63.156885	102	1199
Halfway Cove	Nova Scotia	Canada	45.3473	-61.371	33	1200
Philips Harbour	Nova Scotia	Canada	45.3481	-61.2361	29	1201
Dorts Cove	Nova Scotia	Canada	45.3494249	-61.45606	18	1202
Truro Heights	Nova Scotia	Canada	45.3498479	-63.3123233	1452	1203
